S.No.,College,Department,Pass out year,Certification,Certification from,Score
4067,ACOE,CSE,2025,IT Specialist Python,Certiport,815
4068,ACOE,CSE,2025,IT Specialist Python,Certiport,815
4069,ACOE,CSE,2025,IT Specialist Python,Certiport,723
4070,ACOE,CSE,2025,IT Specialist Python,Certiport,862
4071,AEC,CSE,2025,IT Specialist Python,Certiport,838
4072,AEC,CSE,2025,IT Specialist Python,Certiport,815
4073,AEC,CSE,2025,IT Specialist Python,Certiport,885
4074,AEC,CSE,2025,IT Specialist Python,Certiport,792
4075,AEC,CSE,2025,IT Specialist Python,Certiport,838
4076,AEC,CSE,2025,IT Specialist Python,Certiport,815
4077,AEC,CSE,2025,IT Specialist Python,Certiport,885
4078,AEC,CSE,2025,IT Specialist Python,Certiport,769
4079,AEC,CSE,2025,IT Specialist Python,Certiport,769
4080,AEC,CSE,2025,IT Specialist Python,Certiport,815
4081,AEC,CSE,2025,IT Specialist Python,Certiport,792
4082,AEC,CSE,2025,IT Specialist Python,Certiport,792
4083,AEC,CSE,2025,IT Specialist Python,Certiport,908
4084,AEC,CSE,2025,IT Specialist Python,Certiport,838
4085,AEC,CSE,2025,IT Specialist Python,Certiport,885
4086,AEC,CSE,2025,IT Specialist Python,Certiport,908
4087,AEC,CSE,2025,IT Specialist Python,Certiport,815
4088,AEC,IT,2025,IT Specialist Python,Certiport,815
4089,AEC,CSE,2025,IT Specialist Python,Certiport,862
4090,AEC,IT,2025,IT Specialist Python,Certiport,792
4091,AEC,CSE,2025,IT Specialist Python,Certiport,838
4092,AEC,AI&ML,2025,IT Specialist Python,Certiport,838
4093,AEC,CSE,2025,IT Specialist Python,Certiport,815
4094,AEC,CSE,2025,IT Specialist Python,Certiport,815
4095,AEC,IT,2025,IT Specialist Python,Certiport,838
4096,AEC,IT,2025,IT Specialist Python,Certiport,769
4097,AEC,IT,2025,IT Specialist Python,Certiport,862
4098,AEC,IT,2025,IT Specialist Python,Certiport,792
4099,AEC,CSE,2025,IT Specialist Python,Certiport,862
4100,AEC,CSE,2025,IT Specialist Python,Certiport,769
4101,AEC,IT,2025,IT Specialist Python,Certiport,885
4102,ACOE,AI&ML,2025,IT Specialist Python,Certiport,838
4103,ACOE,AI&ML,2025,IT Specialist Python,Certiport,815
4104,ACOE,AI&ML,2025,IT Specialist Python,Certiport,792
4105,ACOE,AI&ML,2025,IT Specialist Python,Certiport,885
4106,ACOE,AI&ML,2025,IT Specialist Python,Certiport,815
4107,ACOE,AI&ML,2025,IT Specialist Python,Certiport,862
4108,ACOE,AI&ML,2025,IT Specialist Python,Certiport,792
4109,ACOE,AI&ML,2025,IT Specialist Python,Certiport,862
4110,ACOE,AI&ML,2025,IT Specialist Python,Certiport,838
4111,ACOE,AI&ML,2025,IT Specialist Python,Certiport,862
4112,ACOE,AI&ML,2025,IT Specialist Python,Certiport,815
4113,ACOE,AI&ML,2025,IT Specialist Python,Certiport,885
4114,ACOE,AI&ML,2025,IT Specialist Python,Certiport,838
4115,ACOE,AI&ML,2025,IT Specialist Python,Certiport,862
4116,ACOE,AI&ML,2025,IT Specialist Python,Certiport,792
4117,ACOE,AI&ML,2025,IT Specialist Python,Certiport,862
4118,ACOE,AI&ML,2025,IT Specialist Python,Certiport,815
4119,AEC,CSE,2025,IT Specialist Python,Certiport,931
4120,AEC,CSE,2025,IT Specialist Python,Certiport,815
4121,AEC,CSE,2025,IT Specialist Python,Certiport,838
4122,AEC,CSE,2025,IT Specialist Python,Certiport,838
4123,AEC,CSE,2025,IT Specialist Python,Certiport,815
4124,AEC,CSE,2025,IT Specialist Python,Certiport,762
4125,AEC,CSE,2025,IT Specialist Python,Certiport,769
4126,AEC,CSE,2025,IT Specialist Python,Certiport,838
4127,AEC,CSE,2025,IT Specialist Python,Certiport,815
4128,AEC,CSE,2025,IT Specialist Python,Certiport,838
4129,AEC,CSE,2025,IT Specialist Python,Certiport,769
4130,AEC,CSE,2025,IT Specialist Python,Certiport,792
4131,AEC,CSE,2025,IT Specialist Python,Certiport,862
4132,AEC,CSE,2025,IT Specialist Python,Certiport,815
4133,AEC,CSE,2025,IT Specialist Python,Certiport,769
4134,AEC,CSE,2025,IT Specialist Python,Certiport,885
4135,AEC,CSE,2025,IT Specialist Python,Certiport,792
4136,AEC,ECE,2023,Google Cloud Certified Associate Cloud Engineer,Google,85
4137,AEC,EEE,2023,Google Cloud Certified Associate Cloud Engineer,Google,90
4138,AEC,EEE,2023,Google Cloud Certified Associate Cloud Engineer,Google,89
4139,AEC,ECE,2023,Google Cloud Certified Associate Cloud Engineer,Google,90
4140,AEC,EEE,2023,Google Cloud Certified Associate Cloud Engineer,Google,90
4141,ACOE,ECE,2023,Google Cloud Certified Associate Cloud Engineer,Google,89
4142,AEC,IT,2023,Google Cloud Certified Associate Cloud Engineer,Google,85
4143,ACOE,ECE,2023,Google Cloud Certified Associate Cloud Engineer,Google,80
4144,AEC,ECE,2023,Google Cloud Certified Associate Cloud Engineer,Google,80
4145,ACOE,ECE,2023,Google Cloud Certified Associate Cloud Engineer,Google,85
4146,AEC,EEE,2023,Google Cloud Certified Associate Cloud Engineer,Google,79
4147,AEC,EEE,2023,Google Cloud Certified Associate Cloud Engineer,Google,80
4148,ACOE,ECE,2023,Google Cloud Certified Associate Cloud Engineer,Google,89
4149,AEC,EEE,2023,Google Cloud Certified Associate Cloud Engineer,Google,90
4150,ACET,ECE,2023,MTA Python,Microsoft,92
4151,ACOE,ECE,2023,Google Cloud Certified Associate Cloud Engineer,Google,90
4152,AEC,EEE,2023,Google Cloud Certified Associate Cloud Engineer,Google,80
4153,ACOE,ECE,2023,Google Cloud Certified Associate Cloud Engineer,Google,75
4154,AEC,EEE,2023,Google Cloud Certified Associate Cloud Engineer,Google,85
4155,ACOE,ECE,2023,Google Cloud Certified Associate Cloud Engineer,Google,85
4156,AEC,EEE,2023,Google Cloud Certified Associate Cloud Engineer,Google,90
4157,ACOE,ECE,2023,Google Cloud Certified Associate Cloud Engineer,Google,85
4158,ACOE,ECE,2023,Google Cloud Certified Associate Cloud Engineer,Google,85
4159,AEC,EEE,2023,Google Cloud Certified Associate Cloud Engineer,Google,90
4160,ACOE,ECE,2023,Google Cloud Certified Associate Cloud Engineer,Google,85
4161,AEC,EEE,2023,Google Cloud Certified Associate Cloud Engineer,Google,90
4162,AEC,EEE,2023,Google Cloud Certified Associate Cloud Engineer,Google,90
4163,AEC,EEE,2023,Google Cloud Certified Associate Cloud Engineer,Google,85
4164,AEC,EEE,2023,Google Cloud Certified Associate Cloud Engineer,Google,84
4165,ACET,EEE,2023,Google Cloud Certified Associate Cloud Engineer,Google,85
4166,AEC,EEE,2023,Google Cloud Certified Associate Cloud Engineer,Google,79
4167,AEC,EEE,2023,Google Cloud Certified Associate Cloud Engineer,Google,78
4168,ACOE,Ece,2023,Google Cloud Certified Associate Cloud Engineer,Google,80
4169,ACOE,ECE,2023,Google Cloud Certified Associate Cloud Engineer,Google,70
4170,ACOE,ECE,2023,Google Cloud Certified Associate Cloud Engineer,Google,75
4171,AEC,EEE,2023,Google Cloud Certified Associate Cloud Engineer,Google,85
4172,AEC,Eee,2023,Google Cloud Certified Associate Cloud Engineer,Google,80
4173,AEC,EEE,2023,Google Cloud Certified Associate Cloud Engineer,Google,80
4174,AEC,EEE,2023,Google Cloud Certified Associate Cloud Engineer,Google,85
4175,AEC,EEE,2023,Google Cloud Certified Associate Cloud Engineer,Google,80
4176,AEC,EEE,2023,Google Cloud Certified Associate Cloud Engineer,Google,75
4177,ACET,ECE,2023,MTA Python,Microsoft,88
4178,Aec,CSE,2024,MTA Python,Microsoft,83
4179,ACET,ECE,2022,MTA Python,Microsoft,89
4180,ACET,ECE,2024,MTA Python,Microsoft,91
4181,ACOE,ECE,2024,MTA Python,Microsoft,90
4182,ACOE,CSE-AIML,2024,MTA Python,Microsoft,86
4183,AEC,AGRI,2024,MTA Python,Microsoft,88
4184,ACET,IT,2024,MTA Python,Microsoft,87
4185,ACET,IT,2024,MTA Python,Microsoft,86
4186,AEC,CSE,2024,MTA Python,Microsoft,87
4187,ACET,IT,2024,MTA Python,Microsoft,90
4188,ACET,ECE,2024,MTA Python,Microsoft,83
4189,AEC,MECH,2024,MTA Python,Microsoft,85
4190,AEC,ECE,2023,MTA Python,Microsoft,94
4191,AEC,cse,2024,MTA Python,Microsoft,95
4192,ACOE,CSE-IOT,2024,MTA Python,Microsoft,87
4193,ACOE,ECE,2024,MTA Python,Microsoft,94
4194,ACOE,ECE,2024,MTA Python,Microsoft,91
4195,AEC,CSE-IOT,2024,MTA Python,Microsoft,96
4196,ACOE,CSE,2024,MTA Python,Microsoft,90
4197,ACOE,CSE,2024,MTA Python,Microsoft,88
4198,ACOE,CSE,2024,MTA Python,Microsoft,86
4199,ACET,CSE,2024,MTA Python,Microsoft,91
4200,AEC,CSE,2024,MTA Python,Microsoft,94
4201,ACOE,CSE,2024,MTA Python,Microsoft,91
4202,ACOE,IOT,2024,MTA Python,Microsoft,89
4203,ACET,ECE,2024,MTA Python,Microsoft,94
4204,ACOE,IOT,2024,MTA Python,Microsoft,86
4205,AEC,CSE,2024,MTA Python,Microsoft,91
4206,ACET,ECE,2024,MTA Python,Microsoft,88
4207,ACOE,CSE,2024,MTA Python,Microsoft,91
4208,AEC,EEE,2024,MTA Python,Microsoft,88
